Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Year,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount value
60,Male,Shoes,Footwear,99,USA,Utah,M,2023,4.7,No,24,Cash,0
69,,Handbag,Accessories,39,USA,Connecticut,M,2023,2.7,No,nothing,Debit,
70,Female,Skirt,Clothing,20,USA,New Jersey,M,2023,4.6,No,19,Credit Card,
53,Male,Sunglasses,Accessories,42,USA,West Virginia,M,2023,2.7,No,24,Credit Card,
25,Female,Sandals,Footwear,74,USA,Indiana,S,2023,4.8,No,nothing,Credit Card,
48,Female,Shoes,Footwear,26,USA,Delaware,XL,2023,4.4,No,nothing,Credit Card,0
69,Male,T-shirt,Clothing,53,USA,Maryland,M,2023,4,Yes,nothing,Debit Card,10
25,Male,Sneakers,Footwear,80,USA,Pennsylvania,M,2023,3.2,Yes,28,Debit,50
29,Female,Hat,Accessories,98,USA,Iowa,M,2023,4.4,No,nothing,Debit,
46,Female,Skirt,Clothing,95,USA,Pennsylvania,M,2023,3.8,No,nothing,Credit Card,0
37,Female,Sweater,Clothing,44,USA,Delaware,L,2023,3.6,Yes,nothing,Bank Transfer,20
20,Female,Sandals,Footwear,60,USA,Oregon,M,2023,3.3,No,nothing,Debit Card,0
40,Male,Dress,Clothing,84,USA,Oregon,M,2023,3.4,Yes,nothing,Credit Card,10
60,Female,Sweater,Clothing,59,USA,Utah,M,2023,3.5,No,26,Credit,0
26,Male,Jacket,Outerwear,49,USA,North Dakota,S,2023,3.6,No,4,Cash,0
29,Female,Gloves,Accessories,32,USA,Florida,M,2023,3.2,No,3,Credit Card,
66,,Handbag,Accessories,29,USA,Maryland,M,2023,3.7,No,nothing,Debit Card,
66,Female,Dress,Clothing,22,USA,Minnesota,M,2023,4.5,No,nothing,Cash,0
56,Female,Pants,Clothing,85,USA,Montana,M,2023,4.6,No,nothing,Cash,
69,Female,Jeans,Clothing,52,USA,Rhode Island,L,2023,4.1,No,nothing,Bank Transfer,
38,Female,Pants,Clothing,89,USA,Massachusetts,L,2023,3.4,No,nothing,Debit,
42,Female,Dress,Clothing,77,USA,Vermont,M,2023,3.7,Yes,50,Credit Card,10
30,Female,Pants,Clothing,24,USA,New Jersey,M,2023,3.3,No,nothing,Debit Card,0
66,Female,Jewelry,Accessories,24,USA,Wisconsin,XL,2023,4.5,No,nothing,Debit Card,
36,Female,Handbag,Accessories,22,USA,California,M,2023,3.3,No,nothing,Debit Card,
58,Male,Sweater,Clothing,82,USA,West Virginia,L,2023,4.3,No,nothing,Cash,
45,Female,Backpack,Accessories,67,USA,South Dakota,M,2023,2.5,No,nothing,Cash,0
47,Male,Shorts,Clothing,74,USA,Maine,XL,2023,2.6,Yes,nothing,Cash,50
66,Female,Jewelry,Accessories,72,USA,Kansas,L,2023,4.9,No,28,Debit Card,
41,Female,Sneakers,Footwear,36,USA,Vermont,L,2023,4.7,No,nothing,Debit Card,0
41,Female,Belt,Accessories,95,USA,Tennessee,S,2023,3,No,nothing,Credit Card,
66,Female,Hoodie,Clothing,78,USA,Tennessee,M,2023,3.5,No,nothing,Cash,
37,Female,Shirt,Clothing,82,USA,Wyoming,M,2023,4.8,No,nothing,Debit Card,
0,Female,Pants,Clothing,70,USA,Vermont,M,2023,4.3,No,nothing,Debit Card,
62,Female,Scarf,Accessories,41,USA,New Jersey,M,2023,3.2,No,48,Bank Transfer,
61,Female,Coat,Outerwear,42,USA,Iowa,M,2023,3.1,No,nothing,Credit,
48,,Coat,Outerwear,50,USA,Florida,M,2023,2.8,No,nothing,Credit Card,
70,Female,Socks,Clothing,31,USA,Nevada,S,2023,2.9,Yes,34,Bank Transfer,10
46,Female,Sweater,Clothing,51,USA,North Dakota,M,2023,3.7,Yes,nothing,Debit Card,10
0,Female,Shirt,Clothing,98,USA,Florida,L,2023,3.3,No,46,Cash,0
19,Female,Shirt,Clothing,86,USA,New York,M,2023,2.8,Yes,nothing,Credit Card,10
39,Female,Sweater,Clothing,64,USA,Alaska,M,2023,4.5,Yes,15,Bank Transfer,10
41,Female,Blouse,Clothing,46,USA,Kansas,M,2023,2.6,No,nothing,Credit Card,
20,Male,Sweater,Clothing,85,USA,Oregon,L,2023,3.7,Yes,nothing,Debit Card,10
36,Female,Hat,Accessories,81,USA,Rhode Island,S,2023,4.4,No,16,Cash,0
32,Female,Sweater,Clothing,59,USA,New Mexico,M,2023,4.3,No,16,Bank Transfer,
69,Female,Hoodie,Clothing,79,USA,Massachusetts,M,2023,3.5,Yes,nothing,Cash,20
40,Male,Shorts,Clothing,33,USA,Pennsylvania,M,2023,3.8,No,nothing,Credit Card,
40,Male,Shorts,Clothing,47,USA,New Jersey,L,2023,3.5,No,nothing,Debit Card,0
20,Male,Hat,Accessories,20,USA,Utah,S,2023,4.6,Yes,nothing,Debit Card,10
64,Female,Coat,Outerwear,36,USA,Kentucky,M,2023,2.6,Yes,nothing,Credit Card,10
27,Female,Sandals,Footwear,39,USA,Nebraska,M,2023,4.4,Yes,nothing,Debit Card,10
24,Female,Skirt,Clothing,71,USA,Virginia,M,2023,4,No,46,Debit Card,
48,Male,Shoes,Footwear,59,USA,Wyoming,S,2023,4.4,Yes,27,Bank Transfer,10
49,Male,Jeans,Clothing,50,USA,New Mexico,L,2023,4.7,No,nothing,Cash,0
36,Female,Sandals,Footwear,41,USA,Oregon,L,2023,3.9,No,nothing,Cash,0
56,Male,Blouse,Clothing,59,USA,South Carolina,M,2023,2.7,Yes,17,Cash,10
37,Male,Hat,Accessories,87,USA,Arizona,M,2023,3.7,Yes,nothing,Bank Transfer,10
42,Female,Sweater,Clothing,68,USA,Kentucky,M,2023,2.6,No,nothing,Bank Transfer,0
28,Female,Skirt,Clothing,90,USA,New York,M,2023,3.9,No,24,Debit Card,0
27,Female,Jeans,Clothing,71,USA,Texas,XL,2023,4.9,No,nothing,Cash,
0,Female,Sneakers,Footwear,64,USA,Missouri,L,2023,4.1,Yes,nothing,Debit Card,20
58,Female,Jewelry,Accessories,76,USA,Pennsylvania,S,2023,3,No,42,Debit Card,
37,Female,Jewelry,Accessories,42,USA,Oregon,XL,2023,4.1,No,nothing,Credit,
0,Male,Pants,Clothing,80,USA,Nevada,L,2023,3.8,No,nothing,Cash,
18,F,Belt,Accessories,56,USA,Arkansas,M,2023,4,No,nothing,Credit Card,
48,Female,Hat,Accessories,25,USA,Minnesota,XL,2023,3.6,No,36,Credit Card,
31,F,Sneakers,Footwear,74,USA,Georgia,M,2023,3,Yes,nothing,Credit Card,20
51,Male,Pants,Clothing,30,USA,Rhode Island,M,2023,3,No,nothing,Debit Card,
0,Female,T-shirt,Clothing,96,USA,Nevada,M,2023,2.6,No,nothing,Cash,0
53,Female,Sneakers,Footwear,64,USA,Texas,M,2023,3.4,No,nothing,Debit Card,
55,F,Shorts,Clothing,88,USA,Florida,L,2023,3.1,No,42,Bank Transfer,0
62,Male,Shoes,Footwear,88,USA,North Dakota,L,2023,3,No,7,Debit Card,0
55,Female,Gloves,Accessories,88,USA,West Virginia,XL,2023,3.7,Yes,50,Credit,10
64,Male,Socks,Clothing,36,USA,Nebraska,M,2023,3.5,Yes,37,Debit Card,20
52,Female,Dress,Clothing,40,USA,Tennessee,XL,2023,2.8,Yes,18,Bank Transfer,20
24,Female,Handbag,Accessories,39,USA,Oklahoma,M,2023,4.5,No,29,Cash,0
38,Female,Belt,Accessories,40,USA,Wisconsin,M,2023,3.3,No,45,Debit,
59,Female,Scarf,Accessories,34,USA,Oregon,M,2023,3.4,No,nothing,Cash,0
27,Female,Sneakers,Footwear,83,USA,North Carolina,S,2023,3.2,No,nothing,Debit,
24,Female,Sweater,Clothing,85,USA,Pennsylvania,L,2023,3.7,Yes,7,Debit Card,10
23,Male,Coat,Outerwear,27,USA,North Dakota,L,2023,4.6,No,nothing,Debit Card,
69,Male,Jewelry,Accessories,78,USA,Ohio,S,2023,5,No,nothing,Bank Transfer,
59,Female,Sunglasses,Accessories,32,USA,Oklahoma,M,2023,4.4,No,6,Debit Card,0
51,,Shoes,Footwear,51,USA,South Carolina,S,2023,4.9,No,2,Debit Card,
63,M,Scarf,Accessories,32,USA,Maine,M,2023,4.1,No,nothing,Credit Card,
54,Male,Dress,Clothing,62,USA,Nevada,L,2023,4.9,Yes,nothing,Credit Card,50
32,Male,T-shirt,Clothing,29,USA,Montana,S,2023,4.7,No,nothing,Debit Card,
39,Female,Backpack,Accessories,69,USA,New Hampshire,XL,2023,3,No,nothing,Bank Transfer,
66,Female,Jewelry,Accessories,25,USA,Maine,L,2023,3.4,No,nothing,Credit Card,
28,Female,Jeans,Clothing,76,USA,California,M,2023,3.2,Yes,nothing,Debit,10
50,Female,Sunglasses,Accessories,77,USA,West Virginia,S,2023,2.9,No,6,Debit,0
70,Male,Sweater,Clothing,33,USA,California,M,2023,4.5,No,6,Debit Card,
67,Male,Shorts,Clothing,93,USA,West Virginia,S,2023,2.7,No,12,Credit Card,0
64,Male,Jewelry,Accessories,39,USA,Louisiana,L,2023,3.4,No,nothing,Cash,0
45,Male,Coat,Outerwear,93,USA,Georgia,L,2023,4.6,No,nothing,Cash,
22,Female,Handbag,Accessories,82,USA,Washington,M,2023,2.7,Yes,nothing,Credit,20
27,Male,Boots,Footwear,42,USA,Virginia,L,2023,4.2,No,nothing,Bank Transfer,
25,Male,Gloves,Accessories,71,USA,Indiana,M,2023,3.2,No,19,Cash,0
37,F,Sweater,Clothing,86,USA,Minnesota,L,2023,4.8,Yes,nothing,Cash,50
26,Male,T-shirt,Clothing,82,USA,Idaho,XL,2023,3.3,No,nothing,Credit Card,
33,Male,Shoes,Footwear,65,USA,Vermont,L,2023,4.2,No,nothing,Debit,0
0,Female,Scarf,Accessories,29,USA,North Dakota,M,2023,4.8,Yes,nothing,Debit Card,10
37,Female,Sneakers,Footwear,65,USA,Rhode Island,L,2023,4.9,No,2,Cash,
46,Female,Dress,Clothing,88,USA,South Carolina,S,2023,3.9,No,24,Bank Transfer,0
22,Female,Belt,Accessories,46,USA,Mississippi,M,2023,3,No,26,Cash,0
20,Male,Boots,Footwear,67,USA,Montana,S,2023,4.6,No,nothing,Debit Card,0
60,Female,Scarf,Accessories,35,USA,Idaho,L,2023,3.5,Yes,nothing,Debit Card,50
39,Female,Boots,Footwear,66,USA,Utah,M,2023,4.8,No,nothing,Cash,
43,Female,T-shirt,Clothing,91,USA,Oklahoma,L,2023,4.8,No,nothing,Cash,0
31,Female,Backpack,Accessories,78,USA,California,L,2023,3,No,nothing,Cash,
19,Female,Sneakers,Footwear,45,USA,Nevada,M,2023,4.5,Yes,nothing,Bank Transfer,10
0,Male,T-shirt,Clothing,93,USA,Delaware,M,2023,4.8,Yes,nothing,Credit Card,10
41,Male,Jeans,Clothing,74,USA,South Carolina,S,2023,3.8,No,15,Cash,
52,Female,Gloves,Accessories,55,USA,Maryland,M,2023,4.6,No,nothing,Cash,
45,Male,Hoodie,Clothing,76,USA,North Carolina,XL,2023,3.1,No,nothing,Credit Card,0
34,Female,Sneakers,Footwear,66,USA,Alabama,L,2023,3.4,Yes,nothing,Cash,20
35,Male,Shorts,Clothing,51,USA,Minnesota,M,2023,3.3,No,nothing,Bank Transfer,
29,Female,Sweater,Clothing,26,USA,Virginia,L,2023,4.8,Yes,nothing,Credit Card,10
59,Female,Jeans,Clothing,29,USA,Michigan,M,2023,2.8,No,nothing,Cash,
24,Female,Jacket,Outerwear,74,USA,Maine,M,2023,3.1,No,nothing,Bank Transfer,
70,Female,Jewelry,Accessories,99,USA,Nevada,S,2023,4.6,Yes,nothing,Cash,10
29,Female,Backpack,Accessories,88,USA,Wyoming,L,2023,2.6,No,nothing,Debit Card,0
67,Male,Coat,Outerwear,31,USA,Connecticut,M,2023,2.6,No,40,Bank Transfer,0
36,Female,Belt,Accessories,55,USA,Oregon,L,2023,3.8,Yes,nothing,Bank Transfer,20
23,Male,Sandals,Footwear,81,USA,Mississippi,L,2023,4.5,No,48,Debit Card,
18,Female,Sweater,Clothing,73,USA,Illinois,L,2023,3,No,27,Debit Card,0
53,Female,Shorts,Clothing,91,USA,Utah,S,2023,3.5,Yes,14,Credit Card,10
0,Female,Socks,Clothing,54,USA,North Carolina,S,2023,3.8,Yes,nothing,Debit Card,10
38,Male,Shirt,Clothing,40,USA,Kentucky,M,2023,3.5,No,nothing,Cash,0
47,Female,Pants,Clothing,59,USA,Minnesota,M,2023,3.1,No,nothing,Debit Card,0
46,Female,Scarf,Accessories,26,USA,New York,L,2023,3,No,nothing,Credit Card,
66,Female,Sweater,Clothing,23,USA,Illinois,M,2023,4.3,No,nothing,Cash,
40,Female,Jeans,Clothing,87,USA,North Dakota,S,2023,3.3,No,nothing,Credit Card,0
43,Male,Pants,Clothing,71,USA,Louisiana,M,2023,4.7,No,19,Credit Card,
58,Male,Backpack,Accessories,91,USA,Illinois,L,2023,4.5,Yes,nothing,Credit Card,20
21,Male,Coat,Outerwear,64,USA,Wyoming,XL,2023,2.9,No,2,Debit Card,0
42,Male,Sandals,Footwear,94,USA,Washington,M,2023,4.1,No,nothing,Cash,0
24,Male,Shirt,Clothing,40,USA,Texas,M,2023,3.5,Yes,nothing,Debit Card,50
0,Male,Hat,Accessories,76,USA,New Hampshire,L,2023,3.4,No,33,Cash,
47,Female,Shirt,Clothing,86,USA,Indiana,S,2023,3.3,No,26,Debit Card,0
49,Male,Skirt,Clothing,92,USA,Alabama,M,2023,3.2,No,nothing,Credit Card,
50,Male,Shoes,Footwear,52,USA,Oklahoma,L,2023,4,No,39,Cash,0
51,Female,Coat,Outerwear,28,USA,Montana,XL,2023,3.6,No,42,Bank Transfer,0
40,Female,Pants,Clothing,46,USA,Tennessee,L,2023,4.6,No,nothing,Bank Transfer,0
45,Female,Jewelry,Accessories,50,USA,New Mexico,M,2023,2.6,Yes,nothing,Cash,10
52,Female,Belt,Accessories,23,USA,Iowa,M,2023,4.3,No,12,Credit Card,0
62,,Jacket,Outerwear,50,USA,Idaho,M,2023,3.4,No,nothing,Cash,0
20,Male,Shirt,Clothing,89,USA,Oklahoma,XL,2023,3.5,No,nothing,Debit Card,0
43,Female,Hoodie,Clothing,81,USA,Florida,M,2023,4.2,No,nothing,Credit Card,0
29,Female,Sunglasses,Accessories,69,USA,Michigan,M,2023,3.5,No,nothing,Credit Card,0
22,Male,Sunglasses,Accessories,67,USA,Hawaii,M,2023,3.6,No,nothing,Debit,0
0,Male,Dress,Clothing,20,USA,California,M,2023,4.3,No,31,Debit Card,0
42,Female,Boots,Footwear,29,USA,Iowa,M,2023,4.9,No,nothing,Debit Card,0
0,Female,Shirt,Clothing,74,USA,West Virginia,M,2023,4.1,No,nothing,Debit Card,0
60,Male,Shorts,Clothing,82,USA,Washington,S,2023,3.6,No,nothing,Bank Transfer,
32,,Gloves,Accessories,23,USA,Missouri,M,2023,3.4,No,nothing,Bank Transfer,
26,Female,Jewelry,Accessories,45,USA,New York,L,2023,2.9,Yes,35,Bank Transfer,10
25,Male,Boots,Footwear,21,USA,Connecticut,L,2023,2.7,No,nothing,Credit Card,
66,Female,Jewelry,Accessories,31,USA,Virginia,M,2023,4.3,No,26,Credit Card,
45,Female,Pants,Clothing,45,USA,Missouri,M,2023,3.3,No,39,Debit,0
54,,Jewelry,Accessories,56,USA,Nebraska,XL,2023,2.8,No,22,Credit Card,0
37,Male,Jacket,Outerwear,97,USA,New Jersey,S,2023,3.2,Yes,nothing,Cash,10
54,,Blouse,Clothing,100,USA,Utah,XL,2023,3.6,No,50,Debit Card,
50,Female,Blouse,Clothing,96,USA,North Carolina,S,2023,4,No,nothing,Credit Card,0
25,Male,Gloves,Accessories,99,USA,Rhode Island,M,2023,4.9,No,nothing,Debit Card,0
47,Male,Shorts,Clothing,91,USA,Arkansas,L,2023,4,No,nothing,Credit,
63,Male,Hat,Accessories,30,USA,Maryland,L,2023,3.8,Yes,nothing,Cash,20
64,Female,Shoes,Footwear,65,USA,South Carolina,L,2023,3.7,No,nothing,Bank Transfer,0
18,Male,Boots,Footwear,93,USA,Ohio,M,2023,3.9,No,20,Debit Card,
59,Female,Jacket,Outerwear,81,USA,Illinois,M,2023,3.3,No,48,Debit Card,0
37,Female,Jewelry,Accessories,81,USA,Georgia,S,2023,2.7,No,nothing,Debit Card,
23,Male,Sunglasses,Accessories,52,USA,Alabama,M,2023,4.7,Yes,nothing,Debit,10
54,Female,Skirt,Clothing,88,USA,Oklahoma,M,2023,2.8,No,25,Cash,
38,Female,Jeans,Clothing,24,USA,Vermont,L,2023,4.6,No,25,Credit,
19,,Backpack,Accessories,51,USA,Nebraska,S,2023,4.5,No,nothing,Debit Card,
34,Male,Backpack,Accessories,38,USA,Georgia,S,2023,5,No,nothing,Cash,0
21,Female,Shorts,Clothing,46,USA,Alabama,L,2023,4.1,Yes,nothing,Debit Card,20
50,Female,Dress,Clothing,63,USA,Minnesota,L,2023,4.6,No,6,Cash,0
55,Male,Scarf,Accessories,72,USA,Missouri,XL,2023,4.9,No,nothing,Bank Transfer,0
20,,Jeans,Clothing,39,USA,Georgia,L,2023,3.9,No,nothing,Bank Transfer,
34,Female,Coat,Outerwear,42,USA,West Virginia,L,2023,3.9,No,29,Cash,0
62,Female,Sweater,Clothing,76,USA,Arkansas,XL,2023,2.6,No,nothing,Cash,
21,Female,Sneakers,Footwear,66,USA,Ohio,L,2023,2.7,Yes,nothing,Debit Card,10
21,Male,Scarf,Accessories,90,USA,Connecticut,M,2023,3.5,No,2,Debit Card,0
42,Female,Sweater,Clothing,56,USA,North Dakota,M,2023,3.7,No,nothing,Debit Card,0
35,Male,Jewelry,Accessories,43,USA,Kansas,XL,2023,3.2,No,nothing,Debit Card,0
39,Male,Handbag,Accessories,84,USA,Iowa,L,2023,3.3,Yes,43,Debit Card,50
68,Male,Hoodie,Clothing,88,USA,Vermont,M,2023,4.8,Yes,30,Debit Card,20
46,,Hat,Accessories,88,USA,Wisconsin,L,2023,3.2,No,nothing,Debit,0
41,Female,Belt,Accessories,42,USA,Connecticut,M,2023,2.5,No,nothing,Debit Card,
0,Female,Hoodie,Clothing,73,USA,Oklahoma,M,2023,3.9,Yes,12,Debit Card,10
68,Female,Hat,Accessories,73,USA,Missouri,L,2023,4.7,No,28,Bank Transfer,0
48,Male,Shoes,Footwear,44,USA,Tennessee,S,2023,2.6,No,nothing,Debit Card,0
38,Male,Sandals,Footwear,63,USA,New Mexico,M,2023,2.8,No,nothing,Debit Card,0
41,Female,Jacket,Outerwear,68,USA,Iowa,L,2023,4.4,No,nothing,Credit Card,0
58,Female,Sweater,Clothing,29,USA,Maine,L,2023,4.6,No,nothing,Debit Card,
49,Female,Socks,Clothing,85,USA,South Dakota,M,2023,3.2,No,40,Cash,
57,Female,Sneakers,Footwear,42,USA,Colorado,M,2023,4.2,No,nothing,Cash,0
0,Female,Coat,Outerwear,69,USA,Vermont,M,2023,3.7,No,24,Credit Card,
50,Female,Shirt,Clothing,62,USA,Michigan,M,2023,3.9,Yes,nothing,Debit Card,20
28,Male,Backpack,Accessories,48,USA,Nevada,XL,2023,4.7,No,nothing,Cash,0
38,Female,Boots,Footwear,68,USA,Indiana,M,2023,4.5,Yes,42,Debit Card,10
33,Male,Handbag,Accessories,36,USA,Michigan,XL,2023,3.3,Yes,6,Debit Card,10
30,,Dress,Clothing,63,USA,California,S,2023,3.3,No,31,Debit Card,
0,Female,Sneakers,Footwear,39,USA,Oklahoma,S,2023,4.6,No,31,Cash,
43,Female,Boots,Footwear,78,USA,Iowa,M,2023,3.6,No,nothing,Bank Transfer,0
36,Male,Shoes,Footwear,99,USA,Rhode Island,L,2023,4.8,Yes,nothing,Credit,10
36,Female,T-shirt,Clothing,31,USA,Washington,L,2023,4.8,No,nothing,Debit Card,
64,F,Boots,Footwear,45,USA,Florida,M,2023,2.9,No,21,Debit Card,0
59,Female,Pants,Clothing,30,USA,South Carolina,S,2023,2.8,No,nothing,Credit,
55,Male,Shoes,Footwear,24,USA,West Virginia,M,2023,3.2,No,26,Bank Transfer,0
42,Male,Shoes,Footwear,22,USA,Missouri,M,2023,3.9,No,nothing,Credit,
61,Female,T-shirt,Clothing,63,USA,Maine,L,2023,4.3,No,nothing,Cash,
28,Male,Scarf,Accessories,40,USA,Georgia,M,2023,2.7,No,48,Debit Card,
0,,Shorts,Clothing,20,USA,Maine,M,2023,5,No,nothing,Debit Card,
27,Male,Jewelry,Accessories,20,USA,Illinois,S,2023,3.7,No,31,Cash,0
41,Female,T-shirt,Clothing,80,USA,Delaware,L,2023,3.9,No,nothing,Debit Card,0
21,Male,Shirt,Clothing,87,USA,West Virginia,M,2023,3.9,Yes,nothing,Debit Card,10
61,Male,Shirt,Clothing,46,USA,Hawaii,L,2023,3.1,No,nothing,Cash,
19,Female,Gloves,Accessories,49,USA,New York,L,2023,3.3,No,2,Bank Transfer,
22,Male,Scarf,Accessories,65,USA,New Mexico,M,2023,3.6,No,nothing,Debit Card,
64,Female,Skirt,Clothing,62,USA,Indiana,S,2023,4.3,No,nothing,Credit,0
28,Female,Hat,Accessories,67,USA,Kentucky,L,2023,4.5,No,nothing,Cash,
34,Male,Hoodie,Clothing,41,USA,West Virginia,L,2023,2.8,No,19,Debit Card,0
61,Female,Boots,Footwear,49,USA,North Dakota,L,2023,2.7,No,nothing,Cash,0
24,Female,Blouse,Clothing,100,USA,Oregon,M,2023,2.9,No,nothing,Debit Card,0
19,Female,Belt,Accessories,54,USA,Minnesota,L,2023,4.4,Yes,nothing,Bank Transfer,20
51,Female,Sunglasses,Accessories,84,USA,South Carolina,M,2023,3.9,Yes,nothing,Debit Card,10
36,Female,Shorts,Clothing,41,USA,Vermont,L,2023,3.5,No,nothing,Bank Transfer,0
65,Female,Gloves,Accessories,88,USA,Minnesota,M,2023,2.5,No,nothing,Cash,
46,Female,Sandals,Footwear,40,USA,Delaware,M,2023,4.9,No,nothing,Debit,
0,Male,Shirt,Clothing,39,USA,Pennsylvania,M,2023,4.8,No,44,Cash,
51,F,Coat,Outerwear,37,USA,Iowa,M,2023,3.2,Yes,41,Debit Card,50
51,Female,Pants,Clothing,52,USA,New Jersey,S,2023,4.9,Yes,19,Cash,20
21,Female,T-shirt,Clothing,23,USA,South Carolina,L,2023,4.3,Yes,nothing,Bank Transfer,50
34,Female,Sneakers,Footwear,88,USA,Maryland,S,2023,3.2,No,nothing,Cash,
32,,Shorts,Clothing,84,USA,California,M,2023,3.7,No,nothing,Credit Card,
48,,Coat,Outerwear,37,USA,Montana,XL,2023,3.2,Yes,nothing,Credit Card,10
50,F,Sandals,Footwear,51,USA,Vermont,L,2023,3.4,No,42,Cash,
26,Female,Pants,Clothing,76,USA,Texas,L,2023,4.1,No,nothing,Bank Transfer,
57,Male,Sandals,Footwear,60,USA,North Carolina,L,2023,4.5,No,nothing,Debit Card,0
0,Male,Gloves,Accessories,72,USA,Florida,L,2023,4.5,No,4,Cash,0
56,Female,T-shirt,Clothing,45,USA,West Virginia,L,2023,3.2,No,nothing,Bank Transfer,0
44,Male,Jacket,Outerwear,84,USA,Illinois,S,2023,4.4,No,nothing,Debit Card,0
50,Female,Blouse,Clothing,49,USA,Virginia,S,2023,3,No,nothing,Debit Card,0
27,,Socks,Clothing,22,USA,Virginia,XL,2023,3.2,No,43,Cash,
49,Male,Coat,Outerwear,48,USA,Wyoming,M,2023,4,Yes,nothing,Debit Card,10
49,Female,Dress,Clothing,37,USA,South Carolina,M,2023,3.1,No,nothing,Cash,0
52,Female,Jacket,Outerwear,27,USA,Connecticut,L,2023,2.8,No,45,Cash,0
27,Female,Boots,Footwear,79,USA,Illinois,XL,2023,4.6,No,nothing,Cash,
53,Female,Skirt,Clothing,98,USA,Alabama,S,2023,4.3,No,11,Credit Card,0
34,Female,Sandals,Footwear,64,USA,Washington,S,2023,3.3,No,nothing,Bank Transfer,0
33,Female,Coat,Outerwear,32,USA,Alabama,L,2023,3.5,No,48,Debit Card,
62,Female,Hoodie,Clothing,74,USA,New Mexico,M,2023,3.4,No,nothing,Debit Card,0
38,Female,Jacket,Outerwear,50,USA,Nevada,M,2023,2.8,No,nothing,Debit Card,0
36,Male,Backpack,Accessories,64,USA,Nebraska,M,2023,4.6,No,nothing,Debit Card,
31,Female,Backpack,Accessories,29,USA,Arizona,S,2023,3.6,Yes,nothing,Debit Card,10
62,Female,Belt,Accessories,62,USA,Georgia,M,2023,3.3,No,nothing,Cash,
29,Male,Coat,Outerwear,78,USA,Idaho,XL,2023,3.1,Yes,nothing,Cash,20
24,Female,T-shirt,Clothing,94,USA,Missouri,M,2023,3.5,No,nothing,Bank Transfer,
63,,Sunglasses,Accessories,59,USA,Florida,M,2023,3.2,No,15,Credit Card,0
56,Female,Sneakers,Footwear,47,USA,Minnesota,M,2023,3,No,nothing,Bank Transfer,
0,Female,Gloves,Accessories,57,USA,Maine,M,2023,4.8,No,37,Debit Card,0
40,Female,Coat,Outerwear,90,USA,Montana,L,2023,5,Yes,21,Cash,10
18,Male,Shirt,Clothing,60,USA,Alaska,M,2023,2.9,No,nothing,Debit Card,0
50,Female,Sneakers,Footwear,77,USA,Iowa,L,2023,3.2,No,nothing,Debit Card,0
66,Female,Scarf,Accessories,41,USA,Arizona,M,2023,2.9,No,nothing,Bank Transfer,0
25,Female,Jewelry,Accessories,48,USA,Louisiana,L,2023,3.3,No,12,Debit Card,0
65,,Jacket,Outerwear,65,USA,Alabama,M,2023,2.6,No,nothing,Cash,0
53,Female,Jeans,Clothing,62,USA,Missouri,M,2023,3.5,No,nothing,Debit Card,
61,Female,Shoes,Footwear,99,USA,Idaho,M,2023,4.4,No,nothing,Debit Card,0
67,Female,Hoodie,Clothing,58,USA,Florida,M,2023,3.4,Yes,nothing,Bank Transfer,20
59,Female,Backpack,Accessories,43,USA,Idaho,L,2023,4.2,No,nothing,Debit Card,
55,Female,Sneakers,Footwear,93,USA,Alabama,M,2023,3.6,No,nothing,Debit Card,
21,Male,Blouse,Clothing,50,USA,New Hampshire,S,2023,3,No,nothing,Debit Card,
44,Male,Pants,Clothing,88,USA,Utah,L,2023,4,No,nothing,Cash,
65,Female,Skirt,Clothing,33,USA,Alabama,M,2023,4.4,No,46,Credit Card,0
65,Male,T-shirt,Clothing,99,USA,Iowa,XL,2023,4.1,No,nothing,Cash,
54,Female,Jacket,Outerwear,76,USA,Kentucky,XL,2023,3.6,Yes,nothing,Debit Card,10
56,Female,Scarf,Accessories,97,USA,South Carolina,XL,2023,4.6,No,26,Bank Transfer,0
58,Female,Pants,Clothing,68,USA,California,M,2023,3.2,No,nothing,Credit Card,0
54,Male,Sneakers,Footwear,79,USA,Maine,L,2023,4.8,No,nothing,Bank Transfer,0
58,Female,Jeans,Clothing,86,USA,Nebraska,M,2023,4.8,No,nothing,Debit,
48,Male,Hat,Accessories,68,USA,Washington,M,2023,5,No,5,Credit Card,0
19,Male,Skirt,Clothing,52,USA,Alabama,M,2023,3.7,No,nothing,Debit Card,0
69,Female,Sandals,Footwear,90,USA,Maine,M,2023,4.6,No,nothing,Credit Card,0
58,Female,Sandals,Footwear,41,USA,California,M,2023,3.7,Yes,nothing,Credit Card,10
49,Female,Sweater,Clothing,80,USA,Iowa,M,2023,4.1,No,10,Cash,
0,Female,Sweater,Clothing,100,USA,Iowa,XL,2023,2.7,No,nothing,Bank Transfer,0
40,Female,Jacket,Outerwear,77,USA,Colorado,L,2023,4.9,No,2,Bank Transfer,0
25,Male,Shorts,Clothing,78,USA,California,L,2023,4,No,nothing,Cash,0
70,Female,Socks,Clothing,94,USA,Indiana,M,2023,4.7,No,nothing,Debit Card,0
69,,Socks,Clothing,23,USA,South Carolina,M,2023,2.8,No,nothing,Cash,0
45,Female,Hoodie,Clothing,20,USA,Wisconsin,S,2023,4.9,No,nothing,Debit Card,0
